_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hedge,orig_hedge,hedge_gold,sentence,usage1,usage2
513481734,7/30/2014 22:01:51,false,1338366376,,7/30/2014 22:00:24,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,yes,frecuentemente,,"Yo no he ido nunca a interbank pero si al BCP y dejenme decirles que tengo muy mala experiencia con el banco de credito, yo siempre le tenia un cariño por ser uno de los mas importantes bancos y que sea peruano pero las colas interminables(esto es muy triste ya que el tiempo es oro) y sin solucion en muchas de sus agencias, no te solucionan los problemas adecuadamente en 2 ocasiones he visto como en ventanilla discuten por una tarjeta dañada por el mismo personal del bcp y el cliente tiene salir a hacer su llamada porque el proceso es via telefonico no en plataforma ni ventanilla y dentro del local no hay telefono para tal situacion que se presenta muy <strong>frecuentemente</strong> y uno esta obligado a salir y hacer su cola.",Mis padres me visitan frecuentemente.,Otro
513481734,7/30/2014 22:08:31,false,1338371587,,7/30/2014 22:07:31,false,neodev,0.8889,28741632,CHL,01,Valparaiso,190.161.220.158,yes,frecuentemente,,"Yo no he ido nunca a interbank pero si al BCP y dejenme decirles que tengo muy mala experiencia con el banco de credito, yo siempre le tenia un cariño por ser uno de los mas importantes bancos y que sea peruano pero las colas interminables(esto es muy triste ya que el tiempo es oro) y sin solucion en muchas de sus agencias, no te solucionan los problemas adecuadamente en 2 ocasiones he visto como en ventanilla discuten por una tarjeta dañada por el mismo personal del bcp y el cliente tiene salir a hacer su llamada porque el proceso es via telefonico no en plataforma ni ventanilla y dentro del local no hay telefono para tal situacion que se presenta muy <strong>frecuentemente</strong> y uno esta obligado a salir y hacer su cola.",Mis padres me visitan frecuentemente.,Otro
513481734,7/30/2014 22:59:52,false,1338409855,,7/30/2014 22:58:34,false,prizeplank,0.8824,14442314,CHL,12,Santiago,179.8.146.191,yes,frecuentemente,,"Yo no he ido nunca a interbank pero si al BCP y dejenme decirles que tengo muy mala experiencia con el banco de credito, yo siempre le tenia un cariño por ser uno de los mas importantes bancos y que sea peruano pero las colas interminables(esto es muy triste ya que el tiempo es oro) y sin solucion en muchas de sus agencias, no te solucionan los problemas adecuadamente en 2 ocasiones he visto como en ventanilla discuten por una tarjeta dañada por el mismo personal del bcp y el cliente tiene salir a hacer su llamada porque el proceso es via telefonico no en plataforma ni ventanilla y dentro del local no hay telefono para tal situacion que se presenta muy <strong>frecuentemente</strong> y uno esta obligado a salir y hacer su cola.",Mis padres me visitan frecuentemente.,Otro
513481735,7/30/2014 22:11:59,false,1338374556,,7/30/2014 22:10:55,false,neodev,0.8889,28741632,CHL,01,Valparaiso,190.161.220.158,no,un poco,,Si investigas <strong>un poco</strong> veras que animes de colegialas hay muchos de esos años e incluso te daras cuenta que con lo respecta a ello no hubo mayor innovacion luego del 2000.,Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
513481735,7/30/2014 22:27:18,false,1338387412,,7/30/2014 22:23:03,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,no,un poco,,Si investigas <strong>un poco</strong> veras que animes de colegialas hay muchos de esos años e incluso te daras cuenta que con lo respecta a ello no hubo mayor innovacion luego del 2000.,Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
513481735,7/30/2014 22:48:26,false,1338401384,,7/30/2014 22:45:17,false,prizeplank,0.8824,14442314,CHL,12,Santiago,179.8.146.191,no,un poco,,Si investigas <strong>un poco</strong> veras que animes de colegialas hay muchos de esos años e incluso te daras cuenta que con lo respecta a ello no hubo mayor innovacion luego del 2000.,Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
513481736,7/30/2014 22:52:01,false,1338404075,,7/30/2014 22:51:05,false,neodev,0.7619,11020476,ARG,01,Munro,186.138.219.195,yes,virtualmente,,Digamos que <strong>virtualmente</strong> ya me empieza a preocupar.,Es virtualmente imposible cruzar el valle caminando.,Yo me comunico virtualmente a través de mi computadora.
513481736,7/30/2014 23:12:08,false,1338417848,,7/30/2014 23:11:49,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,yes,virtualmente,,Digamos que <strong>virtualmente</strong> ya me empieza a preocupar.,Es virtualmente imposible cruzar el valle caminando.,Yo me comunico virtualmente a través de mi computadora.
513481736,7/30/2014 23:24:23,false,1338425608,,7/30/2014 23:21:18,false,neodev,0.8,21698983,ECU,10,Guayaquil,190.130.158.68,yes,virtualmente,,Digamos que <strong>virtualmente</strong> ya me empieza a preocupar.,Es virtualmente imposible cruzar el valle caminando.,Yo me comunico virtualmente a través de mi computadora.
513481737,7/30/2014 22:58:31,false,1338408689,,7/30/2014 22:56:51,false,prizeplank,0.8824,14442314,CHL,12,Santiago,179.8.146.191,no,puede,,"Como el toro no <strong>puede</strong> hablar ni defenderse en un lugar donde no es su habitat, entonces lo torturo y lo mato no?",Esta ruta puede ser peligrosa.,José puede entrar gratuitamente por ser un estudiante.
513481737,7/30/2014 23:00:31,false,1338410299,,7/30/2014 22:57:20,false,neodev,0.8,21698983,ECU,10,Guayaquil,190.130.158.68,no,puede,,"Como el toro no <strong>puede</strong> hablar ni defenderse en un lugar donde no es su habitat, entonces lo torturo y lo mato no?",Esta ruta puede ser peligrosa.,José puede entrar gratuitamente por ser un estudiante.
513481737,7/30/2014 23:01:28,false,1338410867,,7/30/2014 23:00:33,false,neodev,0.7619,11020476,ARG,01,Munro,186.138.219.195,no,puede,,"Como el toro no <strong>puede</strong> hablar ni defenderse en un lugar donde no es su habitat, entonces lo torturo y lo mato no?",Esta ruta puede ser peligrosa.,José puede entrar gratuitamente por ser un estudiante.
513481738,7/30/2014 22:49:15,false,1338402130,,7/30/2014 22:48:17,false,neodev,0.7619,11020476,ARG,01,Munro,186.138.219.195,yes,poco,,"Si mi dinero allá es muy <strong>poco</strong>, quizas aquí sea mucho, o lo adecuado.",Sería poco prudente hablarle de esa manera.,Hay poco entusiasmo en el público.
513481738,7/30/2014 22:59:27,false,1338409508,,7/30/2014 22:58:17,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,no,poco,,"Si mi dinero allá es muy <strong>poco</strong>, quizas aquí sea mucho, o lo adecuado.",Sería poco prudente hablarle de esa manera.,Hay poco entusiasmo en el público.
513481738,7/30/2014 22:59:52,false,1338409838,,7/30/2014 22:58:34,false,prizeplank,0.8824,14442314,CHL,12,Santiago,179.8.146.191,no,poco,,"Si mi dinero allá es muy <strong>poco</strong>, quizas aquí sea mucho, o lo adecuado.",Sería poco prudente hablarle de esa manera.,Hay poco entusiasmo en el público.
513481739,7/30/2014 22:39:50,false,1338395842,,7/30/2014 22:34:21,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,yes,supongo,,"- No digo eso, a mí no me gustaba, <strong>supongo</strong> que es una cuestión personal.",Supongo que hay que esperar.,Yo no supongo nada para la comunidad.
513481739,7/30/2014 23:00:31,false,1338410300,,7/30/2014 22:57:20,false,neodev,0.8,21698983,ECU,10,Guayaquil,190.130.158.68,yes,supongo,,"- No digo eso, a mí no me gustaba, <strong>supongo</strong> que es una cuestión personal.",Supongo que hay que esperar.,Yo no supongo nada para la comunidad.
513481739,7/30/2014 23:05:47,false,1338413675,,7/30/2014 23:03:47,false,clixsense,0.75,14529443,MEX,"","",201.138.172.159,yes,supongo,,"- No digo eso, a mí no me gustaba, <strong>supongo</strong> que es una cuestión personal.",Supongo que hay que esperar.,Yo no supongo nada para la comunidad.
513481740,7/30/2014 22:12:55,false,1338375369,,7/30/2014 22:12:00,false,neodev,0.8889,28741632,CHL,01,Valparaiso,190.161.220.158,yes,bastantes,,"el pollo por mi rrioba esta 6.8 soles, el huevo 3.80, es verdad que ha subido las cosas, pero normalmente uno trabajando gana mas de 750 soles, por ejemplo por mi zona hay <strong>bastantes</strong> empresas textiles donde puedes ganar 250 a la semana facilmente y si eres mas habial hasta mas...",Hay bastantes cosas por hacer.,Otro
513481740,7/30/2014 22:47:20,false,1338400540,,7/30/2014 22:45:07,false,neodev,0.7619,11020476,ARG,01,Munro,186.138.219.195,yes,bastantes,,"el pollo por mi rrioba esta 6.8 soles, el huevo 3.80, es verdad que ha subido las cosas, pero normalmente uno trabajando gana mas de 750 soles, por ejemplo por mi zona hay <strong>bastantes</strong> empresas textiles donde puedes ganar 250 a la semana facilmente y si eres mas habial hasta mas...",Hay bastantes cosas por hacer.,Otro
513481740,7/30/2014 23:06:25,false,1338414053,,7/30/2014 23:04:19,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,yes,bastantes,,"el pollo por mi rrioba esta 6.8 soles, el huevo 3.80, es verdad que ha subido las cosas, pero normalmente uno trabajando gana mas de 750 soles, por ejemplo por mi zona hay <strong>bastantes</strong> empresas textiles donde puedes ganar 250 a la semana facilmente y si eres mas habial hasta mas...",Hay bastantes cosas por hacer.,Otro
513481741,7/30/2014 23:02:44,false,1338411770,,7/30/2014 23:01:40,false,neodev,0.7619,11020476,ARG,01,Munro,186.138.219.195,yes,imagino,,"no lo escuche, pero me <strong>imagino</strong> como habra sido de agresiva esa feminista, esas tipas son achoradas",Imagino que hay que actuar cuanto antes.,Imagino un mundo sin violencia.
513481741,7/30/2014 23:04:03,false,1338412540,,7/30/2014 23:02:03,false,prizeplank,0.8824,14442314,CHL,12,Santiago,179.8.146.191,yes,imagino,,"no lo escuche, pero me <strong>imagino</strong> como habra sido de agresiva esa feminista, esas tipas son achoradas",Imagino que hay que actuar cuanto antes.,Imagino un mundo sin violencia.
513481741,7/30/2014 23:16:58,false,1338420714,,7/30/2014 23:14:46,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,no,imagino,,"no lo escuche, pero me <strong>imagino</strong> como habra sido de agresiva esa feminista, esas tipas son achoradas",Imagino que hay que actuar cuanto antes.,Imagino un mundo sin violencia.
513481742,7/30/2014 22:11:59,false,1338374532,,7/30/2014 22:10:55,false,neodev,0.8889,28741632,CHL,01,Valparaiso,190.161.220.158,yes,siento,,"En cuanto a perjudicar a mexas, lo <strong>siento</strong> por quienes venden articulos piratas, aunque no faltaran quienes sigan prefiriendo favorecer sus intereses personales que los del paìs, fui a ver al chinito del restaurant pero no pude hablar con èl porque tenia lleno el changarro hasta el tope NUNCA habia recibido tanta publicidad, TODA la ciudad coincidimos en que era un victima inocente y el bloqueo (QUE NO ORGANICÈ YO) solo durò media hora, creo que mañana saldra una entrevista que me hicieron en el nuevo periodico de la ciudad JUAREZ HOY",Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
513481742,7/30/2014 22:31:54,false,1338390533,,7/30/2014 22:30:39,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,no,siento,,"En cuanto a perjudicar a mexas, lo <strong>siento</strong> por quienes venden articulos piratas, aunque no faltaran quienes sigan prefiriendo favorecer sus intereses personales que los del paìs, fui a ver al chinito del restaurant pero no pude hablar con èl porque tenia lleno el changarro hasta el tope NUNCA habia recibido tanta publicidad, TODA la ciudad coincidimos en que era un victima inocente y el bloqueo (QUE NO ORGANICÈ YO) solo durò media hora, creo que mañana saldra una entrevista que me hicieron en el nuevo periodico de la ciudad JUAREZ HOY",Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
513481742,7/30/2014 23:14:26,false,1338419009,,7/30/2014 23:11:58,false,neodev,0.7619,11020476,ARG,01,Munro,186.138.219.195,yes,siento,,"En cuanto a perjudicar a mexas, lo <strong>siento</strong> por quienes venden articulos piratas, aunque no faltaran quienes sigan prefiriendo favorecer sus intereses personales que los del paìs, fui a ver al chinito del restaurant pero no pude hablar con èl porque tenia lleno el changarro hasta el tope NUNCA habia recibido tanta publicidad, TODA la ciudad coincidimos en que era un victima inocente y el bloqueo (QUE NO ORGANICÈ YO) solo durò media hora, creo que mañana saldra una entrevista que me hicieron en el nuevo periodico de la ciudad JUAREZ HOY",Siento que podríamos trabajar más a fondo.,Siento un dolor fuerte en el estómago.
513481743,7/30/2014 21:56:16,false,1338361801,,7/30/2014 21:53:32,false,neodev,0.8889,28741632,CHL,01,Valparaiso,190.161.220.158,no,alguno,,"Que tal, a continuacion publico unos gundams que estoy trayendo me llegan en aproximadamente 3 semanas, si alguien desea <strong>alguno</strong> aviseme con anticipacion para separarlo sin adelantos ni nada, pero eso si solo si estan 100% interesados, los precios estan ya reajustados, cualquier cosa me comunican.",Pedro no dejó rastro alguno.,Otro
513481743,7/30/2014 22:59:27,false,1338409532,,7/30/2014 22:58:17,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,yes,alguno,,"Que tal, a continuacion publico unos gundams que estoy trayendo me llegan en aproximadamente 3 semanas, si alguien desea <strong>alguno</strong> aviseme con anticipacion para separarlo sin adelantos ni nada, pero eso si solo si estan 100% interesados, los precios estan ya reajustados, cualquier cosa me comunican.",Pedro no dejó rastro alguno.,Otro
513481743,7/30/2014 23:12:20,false,1338417980,,7/30/2014 23:10:31,false,clixsense,0.75,14529443,MEX,"","",201.138.172.159,no,alguno,,"Que tal, a continuacion publico unos gundams que estoy trayendo me llegan en aproximadamente 3 semanas, si alguien desea <strong>alguno</strong> aviseme con anticipacion para separarlo sin adelantos ni nada, pero eso si solo si estan 100% interesados, los precios estan ya reajustados, cualquier cosa me comunican.",Pedro no dejó rastro alguno.,Otro
513481744,7/30/2014 21:57:18,false,1338362682,,7/30/2014 21:54:29,false,clixsense,0.875,20874950,ARG,01,Munro,181.167.169.53,yes,relativamente,,"Le ayuda que es joven, su boca es algo grande, eso es bueno (pa los que entienden el coment  ) pero creo que no impactaria mucho ya que tiene un biotipo <strong>relativamente</strong> conocido, asi que le doy un 7.5/10",Esto debería de ser relativamente sencillo.,Otro
513481744,7/30/2014 22:00:25,false,1338365178,,7/30/2014 21:58:17,false,neodev,0.8889,28741632,CHL,01,Valparaiso,190.161.220.158,yes,relativamente,,"Le ayuda que es joven, su boca es algo grande, eso es bueno (pa los que entienden el coment  ) pero creo que no impactaria mucho ya que tiene un biotipo <strong>relativamente</strong> conocido, asi que le doy un 7.5/10",Esto debería de ser relativamente sencillo.,Otro
513481744,7/30/2014 22:58:01,false,1338408310,,7/30/2014 22:56:09,false,neodev,0.7619,11020476,ARG,01,Munro,186.138.219.195,yes,relativamente,,"Le ayuda que es joven, su boca es algo grande, eso es bueno (pa los que entienden el coment  ) pero creo que no impactaria mucho ya que tiene un biotipo <strong>relativamente</strong> conocido, asi que le doy un 7.5/10",Esto debería de ser relativamente sencillo.,Otro
513481745,7/30/2014 21:57:56,false,1338363263,,7/30/2014 21:54:12,false,tremorgames,0.7143,16655810,PER,15,Lima,190.113.213.176,no,tecnicamente,,"<strong>tecnicamente</strong> sería explorar un nuevo terreno en medio de un desastre, y podría empeorar.”",Técnicamente no es una respuesta correcta.,Los resultados del estudio son técnicamente precisos.
513481745,7/30/2014 22:09:30,false,1338372309,,7/30/2014 22:03:54,false,neodev,1.0,20488007,ARG,01,Munro,181.167.169.53,yes,tecnicamente,,"<strong>tecnicamente</strong> sería explorar un nuevo terreno en medio de un desastre, y podría empeorar.”",Técnicamente no es una respuesta correcta.,Los resultados del estudio son técnicamente precisos.
513481745,7/30/2014 22:11:59,false,1338374560,,7/30/2014 22:10:55,false,neodev,0.8889,28741632,CHL,01,Valparaiso,190.161.220.158,no,tecnicamente,,"<strong>tecnicamente</strong> sería explorar un nuevo terreno en medio de un desastre, y podría empeorar.”",Técnicamente no es una respuesta correcta.,Los resultados del estudio son técnicamente precisos.
513481746,7/30/2014 22:04:11,false,1338368290,,7/30/2014 22:01:00,false,tremorgames,0.7143,16655810,PER,15,Lima,190.113.213.176,yes,sugiero,,"""No creo que Dios quiera exactamente que seamos felices, quiere que seamos capaces de amar y de ser amados, quiere que maduremos, y yo <strong>sugiero</strong> que precisamente porque Dios nos ama nos concedió el don de sufrir; o por decirlo de otro modo: el dolor es el megáfono que Dios utiliza para despertar a un mundo de sordos; porque somos como bloques de piedra, a partir de los cuales el escultor poco a poco va formando la figura de un hombre, los golpes de su cincel que tanto daño nos hacen también nos hacen más perfectos.""",Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
513481746,7/30/2014 22:12:55,false,1338375373,,7/30/2014 22:12:00,false,neodev,0.8889,28741632,CHL,01,Valparaiso,190.161.220.158,yes,sugiero,,"""No creo que Dios quiera exactamente que seamos felices, quiere que seamos capaces de amar y de ser amados, quiere que maduremos, y yo <strong>sugiero</strong> que precisamente porque Dios nos ama nos concedió el don de sufrir; o por decirlo de otro modo: el dolor es el megáfono que Dios utiliza para despertar a un mundo de sordos; porque somos como bloques de piedra, a partir de los cuales el escultor poco a poco va formando la figura de un hombre, los golpes de su cincel que tanto daño nos hacen también nos hacen más perfectos.""",Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
513481746,7/30/2014 22:19:51,false,1338381832,,7/30/2014 22:12:23,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,yes,sugiero,,"""No creo que Dios quiera exactamente que seamos felices, quiere que seamos capaces de amar y de ser amados, quiere que maduremos, y yo <strong>sugiero</strong> que precisamente porque Dios nos ama nos concedió el don de sufrir; o por decirlo de otro modo: el dolor es el megáfono que Dios utiliza para despertar a un mundo de sordos; porque somos como bloques de piedra, a partir de los cuales el escultor poco a poco va formando la figura de un hombre, los golpes de su cincel que tanto daño nos hacen también nos hacen más perfectos.""",Sugiero que esperemos un momento.,Sugiero y evoco recuerdos de la infancia al tocar el piano.
513481747,7/30/2014 22:44:08,false,1338398593,,7/30/2014 22:39:53,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,yes,espero,,"una lastima lo que esta pasando con CUBA, despues de haber ganado casi todas las ediciones del torneo Norceca, hoy quedo relegado al 7mo lugar, claro es obvio que no es por falta jugadoras, por que jugadoras las tiene y de muy buen nivel, solo que por razones que ya sabemos no pueden integrar su seleccion, por eso Cuba tubo que armar una seleccion con puras novatas y menores!!!!!...una lastima <strong>espero</strong> que con esto los directivos cubanos cambien y hagan algo!!!!...",Espero que todo salga bien.,Espero una respuesta antes del Lunes.
513481747,7/30/2014 22:52:01,false,1338404080,,7/30/2014 22:51:05,false,neodev,0.7619,11020476,ARG,01,Munro,186.138.219.195,yes,espero,,"una lastima lo que esta pasando con CUBA, despues de haber ganado casi todas las ediciones del torneo Norceca, hoy quedo relegado al 7mo lugar, claro es obvio que no es por falta jugadoras, por que jugadoras las tiene y de muy buen nivel, solo que por razones que ya sabemos no pueden integrar su seleccion, por eso Cuba tubo que armar una seleccion con puras novatas y menores!!!!!...una lastima <strong>espero</strong> que con esto los directivos cubanos cambien y hagan algo!!!!...",Espero que todo salga bien.,Espero una respuesta antes del Lunes.
513481747,7/30/2014 23:01:51,false,1338411106,,7/30/2014 22:59:12,false,clixsense,0.75,14529443,MEX,"","",201.138.172.159,yes,espero,,"una lastima lo que esta pasando con CUBA, despues de haber ganado casi todas las ediciones del torneo Norceca, hoy quedo relegado al 7mo lugar, claro es obvio que no es por falta jugadoras, por que jugadoras las tiene y de muy buen nivel, solo que por razones que ya sabemos no pueden integrar su seleccion, por eso Cuba tubo que armar una seleccion con puras novatas y menores!!!!!...una lastima <strong>espero</strong> que con esto los directivos cubanos cambien y hagan algo!!!!...",Espero que todo salga bien.,Espero una respuesta antes del Lunes.
513481748,7/30/2014 22:00:20,false,1338365108,,7/30/2014 21:57:10,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,yes,por decir algo,,"No tengo nada en contra de la física, o el sentido de la vista... <strong>por decir algo</strong>.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
513481748,7/30/2014 22:08:31,false,1338371586,,7/30/2014 22:07:31,false,neodev,0.8889,28741632,CHL,01,Valparaiso,190.161.220.158,yes,por decir algo,,"No tengo nada en contra de la física, o el sentido de la vista... <strong>por decir algo</strong>.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
513481748,7/30/2014 22:59:59,false,1338409891,,7/30/2014 22:53:16,false,neodev,0.875,21838998,PER,15,Lima,190.233.198.214,yes,por decir algo,,"No tengo nada en contra de la física, o el sentido de la vista... <strong>por decir algo</strong>.","Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
513481749,7/30/2014 21:57:05,false,1338362528,,7/30/2014 21:55:05,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,no,casi,,"Avila de leeejos, puede jugar en cualquiera de las posiciones de ataque y <strong>casi</strong> siempre lo hace bien.",Ya casi no hay librerías en el pueblo.,Casi llego tarde a la junta.
513481749,7/30/2014 22:03:52,false,1338368029,,7/30/2014 22:01:12,false,neodev,1.0,20488007,ARG,01,Munro,181.167.169.53,yes,casi,,"Avila de leeejos, puede jugar en cualquiera de las posiciones de ataque y <strong>casi</strong> siempre lo hace bien.",Ya casi no hay librerías en el pueblo.,Casi llego tarde a la junta.
513481749,7/30/2014 22:11:59,false,1338374553,,7/30/2014 22:10:55,false,neodev,0.8889,28741632,CHL,01,Valparaiso,190.161.220.158,yes,casi,,"Avila de leeejos, puede jugar en cualquiera de las posiciones de ataque y <strong>casi</strong> siempre lo hace bien.",Ya casi no hay librerías en el pueblo.,Casi llego tarde a la junta.
513481750,7/30/2014 21:43:51,false,1338350869,,7/30/2014 21:37:44,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,yes,hay quien,,"<strong>hay quien</strong> trata a los demás como objetos, se les olvida que ""arrieros",Hay quien dice que murió ahogado.,Otro
513481750,7/30/2014 22:56:47,false,1338407554,,7/30/2014 22:55:23,false,prizeplank,0.8824,14442314,CHL,12,Santiago,179.8.146.191,yes,hay quien,,"<strong>hay quien</strong> trata a los demás como objetos, se les olvida que ""arrieros",Hay quien dice que murió ahogado.,Otro
513481750,7/30/2014 23:00:31,false,1338410312,,7/30/2014 22:57:20,false,neodev,0.8,21698983,ECU,10,Guayaquil,190.130.158.68,yes,hay quien,,"<strong>hay quien</strong> trata a los demás como objetos, se les olvida que ""arrieros",Hay quien dice que murió ahogado.,Otro
513481751,7/30/2014 23:02:01,false,1338411232,,7/30/2014 23:00:09,false,prizeplank,0.8824,14442314,CHL,12,Santiago,179.8.146.191,yes,puede,,usa muy bien su publicidad del magnesol antes decía cura ahora la cambio a puede curar o <strong>puede</strong> evitar de esa manera ya la puede barajear.,Esta ruta puede ser peligrosa.,José puede entrar gratuitamente por ser un estudiante.
513481751,7/30/2014 23:04:17,false,1338412637,,7/30/2014 23:00:57,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,no,puede,,usa muy bien su publicidad del magnesol antes decía cura ahora la cambio a puede curar o <strong>puede</strong> evitar de esa manera ya la puede barajear.,Esta ruta puede ser peligrosa.,José puede entrar gratuitamente por ser un estudiante.
513481751,7/30/2014 23:17:11,false,1338420858,,7/30/2014 23:07:22,false,neodev,0.875,21838998,PER,15,Lima,190.233.198.214,yes,puede,,usa muy bien su publicidad del magnesol antes decía cura ahora la cambio a puede curar o <strong>puede</strong> evitar de esa manera ya la puede barajear.,Esta ruta puede ser peligrosa.,José puede entrar gratuitamente por ser un estudiante.
513481752,7/30/2014 22:55:51,false,1338406801,,7/30/2014 22:48:49,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,no,algo,,Consideró que no es <strong>algo</strong> que pueda tomarse a la ligera.,La situación es algo delicada.,Vi que algo se movía ayer por la noche.
513481752,7/30/2014 23:07:21,false,1338414667,,7/30/2014 23:00:01,false,neodev,0.875,21838998,PER,15,Lima,190.233.198.214,yes,algo,,Consideró que no es <strong>algo</strong> que pueda tomarse a la ligera.,La situación es algo delicada.,Vi que algo se movía ayer por la noche.
513481752,7/30/2014 23:16:58,false,1338420695,,7/30/2014 23:16:33,false,neodev,0.7619,11020476,ARG,01,Munro,186.138.219.195,yes,algo,,Consideró que no es <strong>algo</strong> que pueda tomarse a la ligera.,La situación es algo delicada.,Vi que algo se movía ayer por la noche.
513481753,7/30/2014 22:46:26,false,1338400056,,7/30/2014 22:44:11,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,no,suena,,"Se dieron cuenta de como <strong>suena</strong> la cabeza del pata en el min 0:35?, y no hace ni m........... las ventajas de ser muy grande",Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
513481753,7/30/2014 23:04:03,false,1338412544,,7/30/2014 23:02:03,false,prizeplank,0.8824,14442314,CHL,12,Santiago,179.8.146.191,no,suena,,"Se dieron cuenta de como <strong>suena</strong> la cabeza del pata en el min 0:35?, y no hace ni m........... las ventajas de ser muy grande",Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
513481753,7/30/2014 23:09:55,false,1338416334,,7/30/2014 23:04:42,false,neodev,0.8,21698983,ECU,10,Guayaquil,190.130.158.68,no,suena,,"Se dieron cuenta de como <strong>suena</strong> la cabeza del pata en el min 0:35?, y no hace ni m........... las ventajas de ser muy grande",Tu idea me suena bien.,Las bocinas suenan demasiado fuerte.
513481754,7/30/2014 22:30:36,false,1338389747,,7/30/2014 22:27:22,false,neodev,0.9231,18768786,ARG,01,Necochea,200.89.154.130,yes,un poco,,"Seria bueno que estudien un poco acerca de los incoterms, <strong>un poco</strong> de seguro de transporte y algo de procedimiento aduanero para que no sean engañados.",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
513481754,7/30/2014 23:06:44,false,1338414298,,7/30/2014 23:01:24,false,neodev,0.8333,19632137,CHL,12,Santiago,201.220.243.184,yes,un poco,,"Seria bueno que estudien un poco acerca de los incoterms, <strong>un poco</strong> de seguro de transporte y algo de procedimiento aduanero para que no sean engañados.",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
513481754,7/30/2014 23:07:21,false,1338414640,,7/30/2014 23:00:01,false,neodev,0.875,21838998,PER,15,Lima,190.233.198.214,no,un poco,,"Seria bueno que estudien un poco acerca de los incoterms, <strong>un poco</strong> de seguro de transporte y algo de procedimiento aduanero para que no sean engañados.",Es un poco atrevido hablarle de esa manera.,Preparé un poco de pollo para la comida.
513481755,7/30/2014 22:01:31,false,1338366009,,7/30/2014 22:00:27,false,neodev,0.8889,28741632,CHL,01,Valparaiso,190.161.220.158,yes,bastantes,,En su caso...sigo esperando...su respuesta de que en que basa su creencia de que no existe dios...Pero veo que su alto umbral de pendejez...no le da mas que para decir que ya ve <strong>bastantes</strong> pendejos..y aunque se le comprende..,Hay bastantes cosas por hacer.,Otro
513481755,7/30/2014 22:11:57,false,1338374544,,7/30/2014 22:09:19,false,tremorgames,0.7143,16655810,PER,15,Lima,190.113.213.176,yes,bastantes,,En su caso...sigo esperando...su respuesta de que en que basa su creencia de que no existe dios...Pero veo que su alto umbral de pendejez...no le da mas que para decir que ya ve <strong>bastantes</strong> pendejos..y aunque se le comprende..,Hay bastantes cosas por hacer.,Otro
513481755,7/30/2014 22:59:21,false,1338409454,,7/30/2014 22:58:16,false,neodev,0.7619,11020476,ARG,01,Munro,186.138.219.195,yes,bastantes,,En su caso...sigo esperando...su respuesta de que en que basa su creencia de que no existe dios...Pero veo que su alto umbral de pendejez...no le da mas que para decir que ya ve <strong>bastantes</strong> pendejos..y aunque se le comprende..,Hay bastantes cosas por hacer.,Otro
513481756,7/30/2014 22:00:25,false,1338365183,,7/30/2014 21:58:17,false,neodev,0.8889,28741632,CHL,01,Valparaiso,190.161.220.158,yes,por decir algo,,Digo <strong>por decir algo</strong>.,"Podrías salir a comer, por decir algo.",Castigaron a Manuel por decir algo ofensivo.
